date,days,rate
2020-09-21,1365,0.254853
2020-09-21,1456,0.26774
2020-09-21,1547,0.28209
2020-09-21,1638,0.298502
2020-09-21,1729,0.31585
2020-09-21,1820,0.334247
2020-09-21,1911,0.353784
2020-09-21,2002,0.374764
2020-09-21,2093,0.3959
2020-09-21,2184,0.417592
2020-09-21,2275,0.439775
2020-09-21,2366,0.46239
2020-09-21,2457,0.484829
2020-09-21,2548,0.507109
2020-09-21,2639,0.529422
2020-09-21,2730,0.551594
2020-09-21,2828,0.574748
2020-09-21,2919,0.595333
2020-09-21,3010,0.615437
2020-09-21,3101,0.635102
2020-09-21,3192,0.653646
2020-09-21,3283,0.671443
2020-09-21,3374,0.688552
2020-09-21,3465,0.70516
2020-09-21,3556,0.721177
2020-09-21,3647,0.736647
2020-09-22,7,0.101013
2020-09-22,27,0.14641
2020-09-22,55,0.188
2020-09-22,83,0.208369
2020-09-22,119,0.22967
2020-09-22,147,0.231303
2020-09-22,174,0.23002
2020-09-22,265,0.224128
2020-09-22,356,0.217362
2020-09-22,447,0.213351
2020-09-22,538,0.214125
2020-09-22,629,0.211743
2020-09-22,727,0.210527
2020-09-22,818,0.210786
2020-09-22,902,0.213811
2020-09-22,1000,0.217193
2020-09-22,1091,0.222325
2020-09-22,1182,0.229397
2020-09-22,1273,0.239079
2020-09-22,1364,0.249834
2020-09-22,1455,0.262411
2020-09-22,1546,0.276488
2020-09-22,1637,0.292658
2020-09-22,1728,0.309791
2020-09-22,1819,0.327995
2020-09-22,1910,0.347357
2020-09-22,2001,0.36818
2020-09-22,2092,0.389172
2020-09-22,2183,0.410734
2020-09-22,2274,0.432795
2020-09-22,2365,0.4553
2020-09-22,2456,0.477636
2020-09-22,2547,0.49982
2020-09-22,2638,0.522044
2020-09-22,2729,0.544134
2020-09-22,2827,0.567204
2020-09-22,2918,0.587716
2020-09-22,3009,0.607751
2020-09-22,3100,0.627352
2020-09-22,3191,0.645835
2020-09-22,3282,0.663573
2020-09-22,3373,0.680626
2020-09-22,3464,0.697182
2020-09-22,3555,0.713149
2020-09-22,3646,0.728571
2020-09-23,7,0.103801
2020-09-23,26,0.142113
2020-09-23,54,0.186701
2020-09-23,82,0.207762
2020-09-23,118,0.229429
2020-09-23,146,0.231119
2020-09-23,173,0.229858
2020-09-23,264,0.223999
2020-09-23,355,0.219845
2020-09-23,446,0.217386
2020-09-23,537,0.219195
2020-09-23,628,0.218277
2020-09-23,726,0.218913
2020-09-23,817,0.220496
2020-09-23,901,0.224036
2020-09-23,999,0.228406
2020-09-23,1090,0.234298
2020-09-23,1181,0.241625
2020-09-23,1272,0.251526
2020-09-23,1363,0.262472
2020-09-23,1454,0.275218
2020-09-23,1545,0.289444
2020-09-23,1636,0.305467
2020-09-23,1727,0.322468
2020-09-23,1818,0.340554
2020-09-23,1909,0.359811
2020-09-23,2000,0.380307
2020-09-23,2091,0.401002
2020-09-23,2182,0.422291
2020-09-23,2273,0.444102
2020-09-23,2364,0.466375
2020-09-23,2455,0.488497
2020-09-23,2546,0.510483
2020-09-23,2637,0.532521
2020-09-23,2728,0.554439
2020-09-23,2826,0.577335
2020-09-23,2917,0.597695
2020-09-23,3008,0.617588
2020-09-23,3099,0.637055
2020-09-23,3190,0.655411
2020-09-23,3281,0.673029
2020-09-23,3372,0.689969
2020-09-23,3463,0.706417
2020-09-23,3554,0.722281
2020-09-23,3645,0.737606
2020-09-24,7,0.107096
2020-09-24,25,0.138131
2020-09-24,53,0.185664
2020-09-24,81,0.205591
2020-09-24,117,0.224993
2020-09-24,145,0.226572
2020-09-24,172,0.225222
2020-09-24,263,0.222698
2020-09-24,354,0.218866
2020-09-24,445,0.216602
2020-09-24,536,0.219407
2020-09-24,627,0.219928
2020-09-24,725,0.221027
2020-09-24,816,0.222941
2020-09-24,900,0.227202
2020-09-24,998,0.232261
2020-09-24,1089,0.238683
2020-09-24,1180,0.246459
2020-09-24,1271,0.256747
2020-09-24,1362,0.268029
2020-09-24,1453,0.281069
2020-09-24,1544,0.295557
2020-09-24,1635,0.311813
2020-09-24,1726,0.328756
2020-09-24,1817,0.346791
2020-09-24,1908,0.366001
2020-09-24,1999,0.386457
2020-09-24,2090,0.407113
2020-09-24,2181,0.428157
2020-09-24,2272,0.449743
2020-09-24,2363,0.471809
2020-09-24,2454,0.493738
2020-09-24,2545,0.515545
2020-09-24,2636,0.537417
2020-09-24,2727,0.559179
2020-09-24,2825,0.581919
2020-09-24,2916,0.602143
2020-09-24,3007,0.621908
2020-09-24,3098,0.641254
2020-09-24,3189,0.659496
2020-09-24,3280,0.677006
2020-09-24,3371,0.693844
2020-09-24,3462,0.710194
2020-09-24,3553,0.725967
2020-09-24,3644,0.741203
2020-09-25,7,0.101641
2020-09-25,24,0.136018
2020-09-25,52,0.185603
2020-09-25,80,0.205801
2020-09-25,116,0.225304
2020-09-25,144,0.22782
2020-09-25,171,0.227065
2020-09-25,262,0.222131
2020-09-25,353,0.217129
2020-09-25,444,0.214177
2020-09-25,535,0.216538
2020-09-25,626,0.217477
2020-09-25,724,0.218909
2020-09-25,815,0.221062
2020-09-25,899,0.225503
2020-09-25,997,0.230734
2020-09-25,1088,0.236866
2020-09-25,1179,0.244398
2020-09-25,1270,0.254479
2020-09-25,1361,0.265582
2020-09-25,1452,0.278468
2020-09-25,1543,0.292819
2020-09-25,1634,0.308956
2020-09-25,1725,0.325793
2020-09-25,1816,0.343732
2020-09-25,1907,0.362857
2020-09-25,1998,0.383236
2020-09-25,2089,0.403822
2020-09-25,2180,0.424802
2020-09-25,2271,0.446329
2020-09-25,2362,0.468341
2020-09-25,2453,0.49022
2020-09-25,2544,0.511981
2020-09-25,2635,0.53381
2020-09-25,2726,0.555531
2020-09-25,2824,0.57823
2020-09-25,2915,0.598419
2020-09-25,3006,0.61815
2020-09-25,3097,0.637464
2020-09-25,3188,0.655676
2020-09-25,3279,0.673157
2020-09-25,3370,0.689967
2020-09-25,3461,0.706557
2020-09-25,3552,0.722557
2020-09-25,3643,0.738009
2020-09-28,7,0.107471
2020-09-28,21,0.132541
2020-09-28,49,0.182805
2020-09-28,77,0.201121
2020-09-28,113,0.219404
2020-09-28,141,0.221131
2020-09-28,168,0.219809
2020-09-28,259,0.215587
2020-09-28,350,0.212243
2020-09-28,441,0.211325
2020-09-28,532,0.215054
2020-09-28,623,0.216954
2020-09-28,721,0.21984
2020-09-28,812,0.223033
2020-09-28,896,0.227779
2020-09-28,994,0.2333
2020-09-28,1085,0.240084
2020-09-28,1176,0.24817
2020-09-28,1267,0.258368
2020-09-28,1358,0.269574
2020-09-28,1449,0.282554
2020-09-28,1540,0.296991
2020-09-28,1631,0.313207
2020-09-28,1722,0.330116
2020-09-28,1813,0.348122
2020-09-28,1904,0.367309
2020-09-28,1995,0.387746
2020-09-28,2086,0.408386
2020-09-28,2177,0.429415
2020-09-28,2268,0.450989
2020-09-28,2359,0.473044
2020-09-28,2450,0.494963
2020-09-28,2541,0.516761
2020-09-28,2632,0.538624
2020-09-28,2723,0.560377
2020-09-28,2821,0.583108
2020-09-28,2912,0.603323
2020-09-28,3003,0.623078
2020-09-28,3094,0.642415
2020-09-28,3185,0.660646
2020-09-28,3276,0.678146
2020-09-28,3367,0.694973
2020-09-28,3458,0.711579
2020-09-28,3549,0.727592
2020-09-28,3640,0.743058
2020-09-29,7,0.105322
2020-09-29,20,0.131174
2020-09-29,48,0.181804
2020-09-29,76,0.198862
2020-09-29,112,0.216405
2020-09-29,140,0.217731
2020-09-29,167,0.216131
2020-09-29,258,0.211403
2020-09-29,349,0.207819
2020-09-29,440,0.206766
2020-09-29,531,0.210415
2020-09-29,622,0.212256
2020-09-29,720,0.215096
2020-09-29,811,0.218256
2020-09-29,895,0.222981
2020-09-29,993,0.228481
2020-09-29,1084,0.234825
2020-09-29,1175,0.242148
2020-09-29,1266,0.251695
2020-09-29,1357,0.262339
2020-09-29,1448,0.274509
2020-09-29,1539,0.287934
2020-09-29,1630,0.303252
2020-09-29,1721,0.319359
2020-09-29,1812,0.336645
2020-09-29,1903,0.354939
2020-09-29,1994,0.374566
2020-09-29,2085,0.394466
2020-09-29,2176,0.414818
2020-09-29,2267,0.435769
2020-09-29,2358,0.45725
2020-09-29,2449,0.478637
2020-09-29,2540,0.499942
2020-09-29,2631,0.521346
2020-09-29,2722,0.542671
2020-09-29,2820,0.564971
2020-09-29,2911,0.584812
2020-09-29,3002,0.604216
2020-09-29,3093,0.623222
2020-09-29,3184,0.641141
2020-09-29,3275,0.658345
2020-09-29,3366,0.674893
2020-09-29,3457,0.691234
2020-09-29,3548,0.706996
2020-09-29,3639,0.722223
2020-09-30,7,0.097839
2020-09-30,19,0.12521
2020-09-30,47,0.18198
2020-09-30,75,0.1992
2020-09-30,111,0.215148
2020-09-30,139,0.215716
2020-09-30,166,0.213609
2020-09-30,257,0.207962
2020-09-30,348,0.203943
2020-09-30,439,0.20159
2020-09-30,530,0.203525
2020-09-30,621,0.206378
2020-09-30,719,0.210023
2020-09-30,810,0.213757
2020-09-30,894,0.21891
2020-09-30,992,0.225318
2020-09-30,1083,0.232785
2020-09-30,1174,0.24145
2020-09-30,1265,0.252512
2020-09-30,1356,0.264468
2020-09-30,1447,0.278105
2020-09-30,1538,0.293124
2020-09-30,1629,0.309858
2020-09-30,1720,0.327232
2020-09-30,1811,0.345657
2020-09-30,1902,0.365225
2020-09-30,1993,0.386008
2020-09-30,2084,0.406965
2020-09-30,2175,0.428284
2020-09-30,2266,0.450126
2020-09-30,2357,0.472428
2020-09-30,2448,0.494576
2020-09-30,2539,0.516586
2020-09-30,2630,0.538646
2020-09-30,2721,0.560584
2020-09-30,2819,0.583499
2020-09-30,2910,0.603874
2020-09-30,3001,0.623779
2020-09-30,3092,0.643256
2020-09-30,3183,0.66162
2020-09-30,3274,0.679243
2020-09-30,3365,0.696187
2020-09-30,3456,0.712904
2020-09-30,3547,0.729022
2020-09-30,3638,0.744586
2020-10-01,7,0.097332
2020-10-01,18,0.117543
2020-10-01,46,0.180214
2020-10-01,74,0.198335
2020-10-01,110,0.214711
2020-10-01,138,0.215372
2020-10-01,165,0.213308
2020-10-01,256,0.209547
2020-10-01,347,0.206429
2020-10-01,438,0.20566
2020-10-01,529,0.208642
2020-10-01,620,0.212236
2020-10-01,718,0.215778
2020-10-01,809,0.219439
2020-10-01,893,0.22454
2020-10-01,991,0.230899
2020-10-01,1082,0.238329
2020-10-01,1173,0.247358
2020-10-01,1264,0.258368
2020-10-01,1355,0.270279
2020-10-01,1446,0.283878
2020-10-01,1537,0.298865
2020-10-01,1628,0.315289
2020-10-01,1719,0.332385
2020-10-01,1810,0.350561
2020-10-01,1901,0.369662
2020-10-01,1992,0.390022
2020-10-01,2083,0.410593
2020-10-01,2174,0.431558
2020-10-01,2265,0.452871
2020-10-01,2356,0.474686
2020-10-01,2447,0.496383
2020-10-01,2538,0.517974
2020-10-01,2629,0.539646
2020-10-01,2720,0.56122
2020-10-01,2818,0.583769
2020-10-01,2909,0.603826
2020-10-01,3000,0.623433
2020-10-01,3091,0.642629
2020-10-01,3182,0.660727
2020-10-01,3273,0.6781
2020-10-01,3364,0.694807
2020-10-01,3455,0.711298
2020-10-01,3546,0.727203
2020-10-01,3637,0.742564
2020-10-02,7,0.094037
2020-10-02,17,0.113995
2020-10-02,45,0.180266
2020-10-02,73,0.198615
2020-10-02,109,0.215049
2020-10-02,137,0.215645
2020-10-02,164,0.213524
2020-10-02,255,0.209671
2020-10-02,346,0.206512
2020-10-02,437,0.204669
2020-10-02,528,0.206954
2020-10-02,619,0.210801
2020-10-02,717,0.215237
2020-10-02,808,0.219534
2020-10-02,892,0.225109
2020-10-02,990,0.231919
2020-10-02,1081,0.240124
2020-10-02,1172,0.249807
2020-10-02,1263,0.261744
2020-10-02,1354,0.274799
2020-10-02,1445,0.289398
2020-10-02,1536,0.305267
2020-10-02,1627,0.322758
2020-10-02,1718,0.340809
2020-10-02,1809,0.359845
2020-10-02,1900,0.379723
2020-10-02,1991,0.400789
2020-10-02,2082,0.422005
2020-10-02,2173,0.443561
2020-10-02,2264,0.465417
2020-10-02,2355,0.487734
2020-10-02,2446,0.509895
2020-10-02,2537,0.531916
2020-10-02,2628,0.553988
2020-10-02,2719,0.575936
2020-10-02,2817,0.59886
2020-10-02,2908,0.619243
2020-10-02,2999,0.639155
2020-10-02,3090,0.658639
2020-10-02,3181,0.677152
2020-10-02,3272,0.694916
2020-10-02,3363,0.711993
2020-10-02,3454,0.728835
2020-10-02,3545,0.745072
2020-10-02,3636,0.76075
2020-10-05,7,0.097971
2020-10-05,14,0.111607
2020-10-05,42,0.180825
2020-10-05,70,0.197709
2020-10-05,106,0.213194
2020-10-05,134,0.213133
2020-10-05,161,0.211394
2020-10-05,252,0.210094
2020-10-05,343,0.208139
2020-10-05,434,0.207004
2020-10-05,525,0.210654
2020-10-05,616,0.216967
2020-10-05,714,0.223357
2020-10-05,805,0.229616
2020-10-05,889,0.237128
2020-10-05,987,0.246287
2020-10-05,1078,0.256294
2020-10-05,1169,0.267897
2020-10-05,1260,0.281848
2020-10-05,1351,0.296988
2020-10-05,1442,0.313732
2020-10-05,1533,0.331493
2020-10-05,1624,0.35095
2020-10-05,1715,0.371028
2020-10-05,1806,0.391887
2020-10-05,1897,0.413656
2020-10-05,1988,0.436443
2020-10-05,2079,0.459228
2020-10-05,2170,0.482434
2020-10-05,2261,0.506011
2020-10-05,2352,0.529915
2020-10-05,2443,0.553545
2020-10-05,2534,0.57693
2020-10-05,2625,0.60027
2020-10-05,2716,0.6234
2020-10-05,2814,0.647511
2020-10-05,2905,0.668923
2020-10-05,2996,0.689802
2020-10-05,3087,0.710195
2020-10-05,3178,0.729564
2020-10-05,3269,0.748136
2020-10-05,3360,0.765976
2020-10-05,3451,0.783541
2020-10-05,3542,0.800463
2020-10-05,3633,0.81679
2020-10-06,7,0.100759
2020-10-06,13,0.11096
2020-10-06,41,0.185769
2020-10-06,69,0.202949
2020-10-06,105,0.216785
2020-10-06,133,0.215967
2020-10-06,160,0.213739
2020-10-06,251,0.211583
2020-10-06,342,0.209227
2020-10-06,433,0.207861
2020-10-06,524,0.211369
2020-10-06,615,0.217587
2020-10-06,713,0.2239
2020-10-06,804,0.229531
2020-10-06,888,0.236581
2020-10-06,986,0.2453
2020-10-06,1077,0.254972
2020-10-06,1168,0.265899
2020-10-06,1259,0.278907
2020-10-06,1350,0.293233
2020-10-06,1441,0.309266
2020-10-06,1532,0.326402
2020-10-06,1623,0.345022
2020-10-06,1714,0.364351
2020-10-06,1805,0.384538
2020-10-06,1896,0.405701
2020-10-06,1987,0.427705
2020-10-06,2078,0.449776
2020-10-06,2169,0.472329
2020-10-06,2260,0.495305
2020-10-06,2351,0.518655
2020-10-06,2442,0.541772
2020-10-06,2533,0.564863
2020-10-06,2624,0.587929
2020-10-06,2715,0.610805
2020-10-06,2813,0.634659
2020-10-06,2904,0.655848
2020-10-06,2995,0.676517
2020-10-06,3086,0.696712
2020-10-06,3177,0.715894
2020-10-06,3268,0.73429
2020-10-06,3359,0.751963
2020-10-06,3450,0.76937
2020-10-06,3541,0.786141
2020-10-06,3632,0.802326
2020-10-07,7,0.100627
2020-10-07,12,0.110712
2020-10-07,40,0.187565
2020-10-07,68,0.204258
2020-10-07,104,0.217774
2020-10-07,132,0.21674
2020-10-07,159,0.215227
2020-10-07,250,0.214366
2020-10-07,341,0.213964
2020-10-07,432,0.214799
2020-10-07,523,0.219751
2020-10-07,614,0.226989
2020-10-07,712,0.234806
2020-10-07,803,0.242079
2020-10-07,887,0.250827
2020-10-07,985,0.261665
2020-10-07,1076,0.27296
2020-10-07,1167,0.285653
2020-10-07,1258,0.300539
2020-10-07,1349,0.316831
2020-10-07,1440,0.334584
2020-10-07,1531,0.353535
2020-10-07,1622,0.373767
2020-10-07,1713,0.394538
2020-10-07,1804,0.416276
2020-10-07,1895,0.438841
2020-10-07,1986,0.462119
2020-10-07,2077,0.485351
2020-10-07,2168,0.50918
2020-10-07,2259,0.53333
2020-10-07,2350,0.557763
2020-10-07,2441,0.581881
2020-10-07,2532,0.6059
2020-10-07,2623,0.629831
2020-10-07,2714,0.653512
2020-10-07,2812,0.678175
2020-10-07,2903,0.700066
2020-10-07,2994,0.721394
2020-10-07,3085,0.742209
2020-10-07,3176,0.761976
2020-10-07,3267,0.780923
2020-10-07,3358,0.799117
2020-10-07,3449,0.817017
2020-10-07,3540,0.834257
2020-10-07,3631,0.850885
2020-10-08,7,0.097079
2020-10-08,11,0.105718
2020-10-08,39,0.186308
2020-10-08,67,0.201657
2020-10-08,103,0.216213
2020-10-08,131,0.215505
2020-10-08,158,0.214194
2020-10-08,249,0.213706
2020-10-08,340,0.212124
2020-10-08,431,0.211209
2020-10-08,522,0.21503
2020-10-08,613,0.222229
2020-10-08,711,0.230015
2020-10-08,802,0.237266
2020-10-08,886,0.24552
2020-10-08,984,0.255888
2020-10-08,1075,0.266826
2020-10-08,1166,0.279218
2020-10-08,1257,0.293848
2020-10-08,1348,0.309579
2020-10-08,1439,0.326842
2020-10-08,1530,0.345363
2020-10-08,1621,0.365498
2020-10-08,1712,0.386183
2020-10-08,1803,0.407588
2020-10-08,1894,0.429853
2020-10-08,1985,0.453092
2020-10-08,2076,0.476288
2020-10-08,2167,0.499871
2020-10-08,2258,0.523796
2020-10-08,2349,0.54802
2020-10-08,2440,0.571947
2020-10-08,2531,0.595788
2020-10-08,2622,0.619552
2020-10-08,2713,0.643079
2020-10-08,2811,0.667586
2020-10-08,2902,0.689341
2020-10-08,2993,0.710542
2020-10-08,3084,0.731236
2020-10-08,3175,0.75089
2020-10-08,3266,0.769729
2020-10-08,3357,0.787821
2020-10-08,3448,0.805625
2020-10-08,3539,0.822772
2020-10-08,3630,0.839314
2020-10-09,7,0.096197
2020-10-09,10,0.10258
2020-10-09,38,0.18947
2020-10-09,66,0.205861
2020-10-09,102,0.219076
2020-10-09,130,0.217746
2020-10-09,157,0.216041
2020-10-09,248,0.214874
2020-10-09,339,0.212973
2020-10-09,430,0.212949
2020-10-09,521,0.217358
2020-10-09,612,0.224976
2020-10-09,710,0.233093
2020-10-09,801,0.241154
2020-10-09,885,0.25001
2020-10-09,983,0.260446
2020-10-09,1074,0.271866
2020-10-09,1165,0.284666
2020-10-09,1256,0.299647
2020-10-09,1347,0.316024
2020-10-09,1438,0.333852
2020-10-09,1529,0.352872
2020-10-09,1620,0.373166
2020-10-09,1711,0.393993
2020-10-09,1802,0.415782
2020-10-09,1893,0.438395
2020-10-09,1984,0.461717
2020-10-09,2075,0.48499
2020-10-09,2166,0.508643
2020-10-09,2257,0.532632
2020-10-09,2348,0.556917
2020-10-09,2439,0.580898
2020-10-09,2530,0.60479
2020-10-09,2621,0.628602
2020-10-09,2712,0.652172
2020-10-09,2810,0.676724
2020-10-09,2901,0.698517
2020-10-09,2992,0.719753
2020-10-09,3083,0.74048
2020-10-09,3174,0.760164
2020-10-09,3265,0.779033
2020-10-09,3356,0.797152
2020-10-09,3447,0.814981
2020-10-09,3538,0.832153
2020-10-09,3629,0.848716
2020-10-12,7,0.098225
2020-10-12,31,0.146244
2020-10-12,35,0.151768
2020-10-12,63,0.185696
2020-10-12,99,0.206644
2020-10-12,127,0.208023
2020-10-12,154,0.20799
2020-10-12,245,0.209799
2020-10-12,336,0.209256
2020-10-12,427,0.210024
2020-10-12,518,0.214972
2020-10-12,609,0.222984
2020-10-12,707,0.231412
2020-10-12,798,0.239695
2020-10-12,882,0.24872
2020-10-12,980,0.259317
2020-10-12,1071,0.270434
2020-10-12,1162,0.282983
2020-10-12,1253,0.297754
2020-10-12,1344,0.31361
2020-10-12,1435,0.330987
2020-10-12,1526,0.349611
2020-10-12,1617,0.369557
2020-10-12,1708,0.390074
2020-10-12,1799,0.411586
2020-10-12,1890,0.433706
2020-10-12,1981,0.456814
2020-10-12,2072,0.479891
2020-10-12,2163,0.503367
2020-10-12,2254,0.527193
2020-10-12,2345,0.551327
2020-10-12,2436,0.575169
2020-10-12,2527,0.598931
2020-10-12,2618,0.622623
2020-10-12,2709,0.646081
2020-10-12,2807,0.670518
2020-10-12,2898,0.692212
2020-10-12,2989,0.713353
2020-10-12,3080,0.733992
2020-10-12,3171,0.753591
2020-10-12,3262,0.772378
2020-10-12,3353,0.79042
2020-10-12,3444,0.808175
2020-10-12,3535,0.825277
2020-10-12,3626,0.841773
2020-10-13,7,0.097839
2020-10-13,31,0.150431
2020-10-13,34,0.153725
2020-10-13,62,0.189605
2020-10-13,98,0.211193
2020-10-13,126,0.212698
2020-10-13,153,0.212734
2020-10-13,244,0.212781
2020-10-13,335,0.21005
2020-10-13,426,0.208485
2020-10-13,517,0.211931
2020-10-13,608,0.218895
2020-10-13,706,0.225792
2020-10-13,797,0.232414
2020-10-13,881,0.239728
2020-10-13,979,0.248194
2020-10-13,1070,0.257683
2020-10-13,1161,0.268464
2020-10-13,1252,0.281358
2020-10-13,1343,0.295592
2020-10-13,1434,0.311233
2020-10-13,1525,0.32833
2020-10-13,1616,0.346922
2020-10-13,1707,0.366229
2020-10-13,1798,0.3864
2020-10-13,1889,0.407307
2020-10-13,1980,0.429316
2020-10-13,2071,0.45139
2020-10-13,2162,0.473948
2020-10-13,2253,0.496726
2020-10-13,2344,0.519895
2020-10-13,2435,0.542843
2020-10-13,2526,0.565777
2020-10-13,2617,0.588698
2020-10-13,2708,0.611436
2020-10-13,2806,0.635152
2020-10-13,2897,0.656218
2020-10-13,2988,0.67677
2020-10-13,3079,0.696854
2020-10-13,3170,0.71593
2020-10-13,3261,0.734223
2020-10-13,3352,0.751797
2020-10-13,3443,0.76911
2020-10-13,3534,0.785792
2020-10-13,3625,0.801889
2020-10-14,7,0.101266
2020-10-14,31,0.147765
2020-10-14,33,0.150527
2020-10-14,61,0.19079
2020-10-14,97,0.212161
2020-10-14,125,0.213461
2020-10-14,152,0.213362
2020-10-14,243,0.211276
2020-10-14,334,0.207566
2020-10-14,425,0.205445
2020-10-14,516,0.209434
2020-10-14,607,0.216783
2020-10-14,705,0.223984
2020-10-14,796,0.230242
2020-10-14,880,0.237288
2020-10-14,978,0.246007
2020-10-14,1069,0.25526
2020-10-14,1160,0.265843
2020-10-14,1251,0.278569
2020-10-14,1342,0.29266
2020-10-14,1433,0.308177
2020-10-14,1524,0.325165
2020-10-14,1615,0.343662
2020-10-14,1706,0.362884
2020-10-14,1797,0.382979
2020-10-14,1888,0.403819
2020-10-14,1979,0.425766
2020-10-14,2070,0.447785
2020-10-14,2161,0.470292
2020-10-14,2252,0.493024
2020-10-14,2343,0.51615
2020-10-14,2434,0.539059
2020-10-14,2525,0.561956
2020-10-14,2616,0.584842
2020-10-14,2707,0.607549
2020-10-14,2805,0.631232
2020-10-14,2896,0.65227
2020-10-14,2987,0.672795
2020-10-14,3078,0.692854
2020-10-14,3169,0.711906
2020-10-14,3260,0.730176
2020-10-14,3351,0.747728
2020-10-14,3442,0.76502
2020-10-14,3533,0.781682
2020-10-14,3624,0.79776
2020-10-15,7,0.102909
2020-10-15,31,0.149286
2020-10-15,32,0.150578
2020-10-15,60,0.189122
2020-10-15,96,0.209441
2020-10-15,124,0.210222
2020-10-15,151,0.209794
2020-10-15,242,0.210947
2020-10-15,333,0.208701
2020-10-15,424,0.207418
2020-10-15,515,0.211961
2020-10-15,606,0.219704
2020-10-15,704,0.227919
2020-10-15,795,0.235474
2020-10-15,879,0.242996
2020-10-15,977,0.252168
2020-10-15,1068,0.262199
2020-10-15,1159,0.273837
2020-10-15,1250,0.287466
2020-10-15,1341,0.302338
2020-10-15,1432,0.318859
2020-10-15,1523,0.336732
2020-10-15,1614,0.356015
2020-10-15,1705,0.37594
2020-10-15,1796,0.396666
2020-10-15,1887,0.418321
2020-10-15,1978,0.441008
2020-10-15,2069,0.463702
2020-10-15,2160,0.486828
2020-10-15,2251,0.510127
2020-10-15,2342,0.533777
2020-10-15,2433,0.55717
2020-10-15,2524,0.580517
2020-10-15,2615,0.603821
2020-10-15,2706,0.626918
2020-10-15,2804,0.650992
2020-10-15,2895,0.672369
2020-10-15,2986,0.693212
2020-10-15,3077,0.71357
2020-10-15,3168,0.732904
2020-10-15,3259,0.75144
2020-10-15,3350,0.769243
2020-10-15,3441,0.786772
2020-10-15,3532,0.803659
2020-10-15,3623,0.819951
2020-10-16,7,0.102148
2020-10-16,31,0.153473
2020-10-16,59,0.191297
2020-10-16,95,0.211005
2020-10-16,123,0.211436
2020-10-16,150,0.210787
2020-10-16,185,0.210227
2020-10-16,241,0.208489
2020-10-16,332,0.205521
2020-10-16,423,0.203829
2020-10-16,514,0.209016
2020-10-16,605,0.217215
2020-10-16,703,0.225082
2020-10-16,794,0.232391
2020-10-16,878,0.240217
2020-10-16,976,0.249677
2020-10-16,1067,0.259931
2020-10-16,1158,0.271756
2020-10-16,1249,0.285548
2020-10-16,1340,0.300561
2020-10-16,1431,0.317207
2020-10-16,1522,0.335191
2020-10-16,1613,0.354858
2020-10-16,1704,0.375127
2020-10-16,1795,0.396418
2020-10-16,1886,0.418341
2020-10-16,1977,0.441272
2020-10-16,2068,0.46441
2020-10-16,2159,0.487942
2020-10-16,2250,0.511616
2020-10-16,2341,0.535611
2020-10-16,2432,0.559324
2020-10-16,2523,0.582967
2020-10-16,2614,0.606547
2020-10-16,2705,0.6299
2020-10-16,2803,0.654232
2020-10-16,2894,0.675832
2020-10-16,2985,0.696885
2020-10-16,3076,0.71744
2020-10-16,3167,0.736958
2020-10-16,3258,0.755669
2020-10-16,3349,0.773637
2020-10-16,3440,0.791323
2020-10-16,3531,0.808357
2020-10-16,3622,0.824789
2020-10-19,7,0.10811
2020-10-19,28,0.140706
2020-10-19,56,0.184405
2020-10-19,92,0.20547
2020-10-19,120,0.207203
2020-10-19,147,0.207319
2020-10-19,182,0.207416
2020-10-19,238,0.206317
2020-10-19,329,0.203923
2020-10-19,420,0.202566
2020-10-19,511,0.208008
2020-10-19,602,0.217166
2020-10-19,700,0.226492
2020-10-19,791,0.234832
2020-10-19,875,0.243423
2020-10-19,973,0.25412
2020-10-19,1064,0.265755
2020-10-19,1155,0.278748
2020-10-19,1246,0.293912
2020-10-19,1337,0.310113
2020-10-19,1428,0.327797
2020-10-19,1519,0.346698
2020-10-19,1610,0.367182
2020-10-19,1701,0.38818
2020-10-19,1792,0.41013
2020-10-19,1883,0.432891
2020-10-19,1974,0.456585
2020-10-19,2065,0.480419
2020-10-19,2156,0.504589
2020-10-19,2247,0.528849
2020-10-19,2338,0.553385
2020-10-19,2429,0.577597
2020-10-19,2520,0.601703
2020-10-19,2611,0.625714
2020-10-19,2702,0.649469
2020-10-19,2800,0.674202
2020-10-19,2891,0.69615
2020-10-19,2982,0.717529
2020-10-19,3073,0.73839
2020-10-19,3164,0.758197
2020-10-19,3255,0.777178
2020-10-19,3346,0.795402
2020-10-19,3437,0.813329
2020-10-19,3528,0.830592
2020-10-19,3619,0.847241
2020-10-20,7,0.104936
2020-10-20,27,0.140627
2020-10-20,55,0.185161
2020-10-20,91,0.206158
2020-10-20,119,0.207744
2020-10-20,146,0.20776
2020-10-20,181,0.207773
2020-10-20,237,0.206585
2020-10-20,328,0.204109
2020-10-20,419,0.202708
2020-10-20,510,0.20904
2020-10-20,601,0.218824
2020-10-20,699,0.228641
2020-10-20,790,0.237327
2020-10-20,874,0.246662
2020-10-20,972,0.258065
2020-10-20,1063,0.27024
2020-10-20,1154,0.284089
2020-10-20,1245,0.299985
2020-10-20,1336,0.317508
2020-10-20,1427,0.33667
2020-10-20,1518,0.357176
2020-10-20,1609,0.379083
2020-10-20,1700,0.401623
2020-10-20,1791,0.425215
2020-10-20,1882,0.449705
2020-10-20,1973,0.474968
2020-10-20,2064,0.500232
2020-10-20,2155,0.525925
